timestamp,staypoint_planningregion,hyperUnique_unique_agents,longSum_total_stays,longSum_sum_stay_duration,staypoint_planningarea,staypoint_subzone
2018-01-02T00:00:00.000+08:00,CR,17651,28203,6604814,BS,BSSZ02
2018-01-02T00:00:00.000+08:00,CR,37637,53432,9895057,BS,BSSZ03
2018-01-02T00:00:00.000+08:00,CR,30961,48677,11739802,BT,BTSZ01
2018-01-02T00:00:00.000+08:00,CR,9608,14117,2894891,BT,BTSZ02
2018-01-02T00:00:00.000+08:00,CR,9968,15979,4252148,BT,BTSZ03
2018-01-02T00:00:00.000+08:00,CR,9250,15036,3626200,BT,BTSZ04
2018-01-02T00:00:00.000+08:00,CR,11389,18869,3596078,BT,BTSZ05
2018-01-02T00:00:00.000+08:00,CR,18777,36194,6232645,BT,BTSZ06
2018-01-02T00:00:00.000+08:00,CR,12128,18259,4687545,BT,BTSZ07
2018-01-02T00:00:00.000+08:00,CR,7615,13052,2281210,BT,BTSZ08
2018-01-02T00:00:00.000+08:00,CR,34803,37880,7742212,DT,DTSZ01
2018-01-02T00:00:00.000+08:00,CR,48240,55405,11608570,DT,DTSZ02
2018-01-02T00:00:00.000+08:00,CR,37299,48491,10069308,DT,DTSZ03
2018-01-02T00:00:00.000+08:00,CR,5006,5042,1505226,DT,DTSZ04
2018-01-02T00:00:00.000+08:00,CR,29819,32999,10414379,DT,DTSZ05
2018-01-02T00:00:00.000+08:00,CR,9441,10692,2417366,DT,DTSZ06
2018-01-02T00:00:00.000+08:00,CR,5603,6172,1515577,DT,DTSZ07
2018-01-02T00:00:00.000+08:00,CR,31050,36285,8974134,DT,DTSZ08
2018-01-02T00:00:00.000+08:00,CR,17249,19968,5405803,DT,DTSZ09
2018-01-02T00:00:00.000+08:00,CR,10746,12382,3454209,DT,DTSZ10
2018-01-02T00:00:00.000+08:00,CR,28323,33074,10403768,DT,DTSZ11
2018-01-02T00:00:00.000+08:00,CR,26214,35756,5879131,DT,DTSZ12
2018-01-02T00:00:00.000+08:00,CR,25556,34848,8283764,GL,GLSZ01
2018-01-02T00:00:00.000+08:00,CR,19868,28801,7617371,GL,GLSZ02
2018-01-02T00:00:00.000+08:00,CR,43660,58448,13973905,GL,GLSZ03
2018-01-02T00:00:00.000+08:00,CR,93130,145010,34878821,GL,GLSZ04
2018-01-02T00:00:00.000+08:00,CR,61999,93718,20388176,GL,GLSZ05
2018-01-02T00:00:00.000+08:00,CR,36546,56938,14629858,KL,KLSZ01
2018-01-02T00:00:00.000+08:00,CR,17484,24307,5518791,KL,KLSZ02
2018-01-02T00:00:00.000+08:00,CR,6560,8810,1959734,KL,KLSZ03
2018-01-02T00:00:00.000+08:00,CR,5238,6317,927477,KL,KLSZ04
2018-01-02T00:00:00.000+08:00,CR,22704,40800,6572921,KL,KLSZ05
2018-01-02T00:00:00.000+08:00,CR,40451,53568,12726855,KL,KLSZ06
2018-01-02T00:00:00.000+08:00,CR,32196,42999,9372740,KL,KLSZ07
2018-01-02T00:00:00.000+08:00,CR,20507,28848,6205396,KL,KLSZ08
2018-01-02T00:00:00.000+08:00,CR,26410,36520,7213233,KL,KLSZ09
2018-01-02T00:00:00.000+08:00,CR,6460,9615,1293220,ME,MESZ01
2018-01-02T00:00:00.000+08:00,CR,17453,30902,6576382,MP,MPSZ01
2018-01-02T00:00:00.000+08:00,CR,19440,29438,6533705,MP,MPSZ02
2018-01-02T00:00:00.000+08:00,CR,38471,58240,14265440,MP,MPSZ03
2018-01-02T00:00:00.000+08:00,CR,40,40,645,MP,MPSZ05
2018-01-02T00:00:00.000+08:00,CR,8463,12863,1194336,MS,MSSZ01
2018-01-02T00:00:00.000+08:00,CR,15549,17288,3260303,MU,MUSZ01
2018-01-02T00:00:00.000+08:00,CR,4606,5454,1105771,MU,MUSZ02
2018-01-02T00:00:00.000+08:00,CR,6932,7757,2075256,MU,MUSZ03
2018-01-02T00:00:00.000+08:00,CR,10234,13482,3375388,NT,NTSZ01
2018-01-02T00:00:00.000+08:00,CR,3241,4338,982340,NT,NTSZ02
2018-01-02T00:00:00.000+08:00,CR,5814,7100,1643638,NT,NTSZ03
2018-01-02T00:00:00.000+08:00,CR,18324,23675,7032707,NT,NTSZ04
2018-01-02T00:00:00.000+08:00,CR,734,806,133458,NT,NTSZ05
2018-01-02T00:00:00.000+08:00,CR,3931,4351,910012,NT,NTSZ06
2018-01-02T00:00:00.000+08:00,CR,53429,79350,19100921,NV,NVSZ01
2018-01-02T00:00:00.000+08:00,CR,40200,56508,12866609,NV,NVSZ02
2018-01-02T00:00:00.000+08:00,CR,8666,12470,2884748,NV,NVSZ03
2018-01-02T00:00:00.000+08:00,CR,4564,6610,1539178,NV,NVSZ04
2018-01-02T00:00:00.000+08:00,CR,1598,2844,419007,NV,NVSZ05
2018-01-02T00:00:00.000+08:00,CR,11617,14810,4157334,OR,ORSZ01
2018-01-02T00:00:00.000+08:00,CR,66741,74778,17738830,OR,ORSZ02
2018-01-02T00:00:00.000+08:00,CR,44134,47767,12733415,OR,ORSZ03
2018-01-02T00:00:00.000+08:00,CR,22225,27914,7046182,OT,OTSZ01
2018-01-02T00:00:00.000+08:00,CR,7218,7741,1331587,OT,OTSZ02
2018-01-02T00:00:00.000+08:00,CR,42085,47750,11301568,OT,OTSZ03
2018-01-02T00:00:00.000+08:00,CR,14279,15610,3919368,OT,OTSZ04
2018-01-02T00:00:00.000+08:00,CR,10510,15498,3670656,QT,QTSZ01
2018-01-02T00:00:00.000+08:00,CR,12004,15737,3718937,QT,QTSZ02
2018-01-02T00:00:00.000+08:00,CR,6618,8874,2035938,QT,QTSZ03
2018-01-02T00:00:00.000+08:00,CR,13088,17457,3682082,QT,QTSZ04
2018-01-02T00:00:00.000+08:00,CR,14688,22699,5058407,QT,QTSZ05
2018-01-02T00:00:00.000+08:00,CR,17730,26413,6788699,QT,QTSZ06
2018-01-02T00:00:00.000+08:00,CR,3340,4169,939656,QT,QTSZ07
2018-01-02T00:00:00.000+08:00,CR,28230,39394,9029771,QT,QTSZ08
2018-01-02T00:00:00.000+08:00,CR,10966,15300,3115980,QT,QTSZ09
2018-01-02T00:00:00.000+08:00,CR,16284,25365,4692686,QT,QTSZ10
2018-01-02T00:00:00.000+08:00,CR,26405,40484,8105033,QT,QTSZ11
2018-01-02T00:00:00.000+08:00,CR,8613,12546,2601424,QT,QTSZ12
2018-01-02T00:00:00.000+08:00,CR,9250,13516,3570472,QT,QTSZ13
2018-01-02T00:00:00.000+08:00,CR,25499,34189,7859035,QT,QTSZ14
2018-01-02T00:00:00.000+08:00,CR,24201,54864,7866438,QT,QTSZ15
2018-01-02T00:00:00.000+08:00,CR,24093,26781,5281836,RC,RCSZ01
2018-01-02T00:00:00.000+08:00,CR,34000,39821,8505999,RC,RCSZ02
2018-01-02T00:00:00.000+08:00,CR,8105,8498,1947266,RC,RCSZ03
2018-01-02T00:00:00.000+08:00,CR,5685,5798,966134,RC,RCSZ04
2018-01-02T00:00:00.000+08:00,CR,14602,16498,3244074,RC,RCSZ05
2018-01-02T00:00:00.000+08:00,CR,2109,2344,579907,RC,RCSZ06
2018-01-02T00:00:00.000+08:00,CR,5623,6496,2071965,RC,RCSZ07
2018-01-02T00:00:00.000+08:00,CR,7576,8494,2609855,RC,RCSZ08
2018-01-02T00:00:00.000+08:00,CR,10458,11696,2877855,RC,RCSZ09
2018-01-02T00:00:00.000+08:00,CR,18442,19563,4317001,RC,RCSZ10
2018-01-02T00:00:00.000+08:00,CR,4196,6290,1753245,RV,RVSZ01
2018-01-02T00:00:00.000+08:00,CR,2183,2541,727178,RV,RVSZ02
2018-01-02T00:00:00.000+08:00,CR,7650,10560,3007607,RV,RVSZ03
2018-01-02T00:00:00.000+08:00,CR,6296,7181,1384824,RV,RVSZ04
2018-01-02T00:00:00.000+08:00,CR,13696,18194,5082855,RV,RVSZ05
2018-01-02T00:00:00.000+08:00,CR,40758,70587,13209024,SI,SISZ01
2018-01-02T00:00:00.000+08:00,CR,2156,3029,334051,SI,SISZ02
2018-01-02T00:00:00.000+08:00,CR,17740,21813,5712513,SR,SRSZ01
2018-01-02T00:00:00.000+08:00,CR,18044,21496,4743929,SR,SRSZ02
2018-01-02T00:00:00.000+08:00,CR,12209,13721,3198598,SR,SRSZ03
2018-01-02T00:00:00.000+08:00,CR,8558,14672,1639290,SV,SVSZ01
2018-01-02T00:00:00.000+08:00,CR,21939,35968,8791105,TN,TNSZ01
2018-01-02T00:00:00.000+08:00,CR,17376,26175,6151310,TN,TNSZ02
2018-01-02T00:00:00.000+08:00,CR,12806,20837,3902969,TN,TNSZ03
2018-01-02T00:00:00.000+08:00,CR,15046,21750,3552315,TN,TNSZ04
2018-01-02T00:00:00.000+08:00,CR,12396,18514,4654838,TP,TPSZ01
2018-01-02T00:00:00.000+08:00,CR,35967,48322,11623458,TP,TPSZ02
2018-01-02T00:00:00.000+08:00,CR,12455,16068,4263225,TP,TPSZ03
2018-01-02T00:00:00.000+08:00,CR,8315,10961,3240143,TP,TPSZ04
2018-01-02T00:00:00.000+08:00,CR,13046,18519,3557794,TP,TPSZ05
2018-01-02T00:00:00.000+08:00,CR,11013,15829,3690305,TP,TPSZ06
2018-01-02T00:00:00.000+08:00,CR,4400,6005,1181703,TP,TPSZ07
2018-01-02T00:00:00.000+08:00,CR,180,184,18365,TP,TPSZ08
2018-01-02T00:00:00.000+08:00,CR,15171,24972,5247155,TP,TPSZ09
2018-01-02T00:00:00.000+08:00,CR,124,135,13616,TP,TPSZ10
2018-01-02T00:00:00.000+08:00,CR,4621,5840,1181671,TP,TPSZ11
2018-01-02T00:00:00.000+08:00,CR,23778,34834,8687895,TP,TPSZ12
2018-01-02T00:00:00.000+08:00,ER,57279,94372,23125482,BD,BDSZ01
2018-01-02T00:00:00.000+08:00,ER,13258,20966,5447503,BD,BDSZ02
2018-01-02T00:00:00.000+08:00,ER,32948,55656,13561825,BD,BDSZ03
2018-01-02T00:00:00.000+08:00,ER,79051,121806,28196148,BD,BDSZ04
2018-01-02T00:00:00.000+08:00,ER,43223,78152,17022249,BD,BDSZ05
2018-01-02T00:00:00.000+08:00,ER,40372,71785,16081177,BD,BDSZ06
2018-01-02T00:00:00.000+08:00,ER,7232,11162,2007508,BD,BDSZ07
2018-01-02T00:00:00.000+08:00,ER,8257,14028,2512100,BD,BDSZ08
2018-01-02T00:00:00.000+08:00,ER,3483,5948,689318,CB,CBSZ01
2018-01-02T00:00:00.000+08:00,ER,5837,8019,1409896,CH,CHSZ01
2018-01-02T00:00:00.000+08:00,ER,19825,28319,6467048,CH,CHSZ02
2018-01-02T00:00:00.000+08:00,ER,139221,210585,37625596,CH,CHSZ03
2018-01-02T00:00:00.000+08:00,ER,9350,15339,2070399,PL,PLSZ01
2018-01-02T00:00:00.000+08:00,ER,7380,12396,1922812,PL,PLSZ02
2018-01-02T00:00:00.000+08:00,ER,4990,8600,1168687,PL,PLSZ03
2018-01-02T00:00:00.000+08:00,ER,7175,12319,1760761,PL,PLSZ04
2018-01-02T00:00:00.000+08:00,ER,4564,7109,966107,PL,PLSZ05
2018-01-02T00:00:00.000+08:00,ER,4672,8897,1275221,PR,PRSZ01
2018-01-02T00:00:00.000+08:00,ER,18623,30320,7670206,PR,PRSZ02
2018-01-02T00:00:00.000+08:00,ER,25908,40268,9771882,PR,PRSZ03
2018-01-02T00:00:00.000+08:00,ER,4830,7144,2005890,PR,PRSZ04
2018-01-02T00:00:00.000+08:00,ER,29060,42310,13118865,PR,PRSZ05
2018-01-02T00:00:00.000+08:00,ER,13863,19535,5032185,PR,PRSZ06
2018-01-02T00:00:00.000+08:00,ER,1094,1627,439821,PR,PRSZ07
2018-01-02T00:00:00.000+08:00,ER,7482,11069,3737020,PR,PRSZ08
2018-01-02T00:00:00.000+08:00,ER,8038,9800,1339623,TM,TMSZ01
2018-01-02T00:00:00.000+08:00,ER,74859,115850,31408967,TM,TMSZ02
2018-01-02T00:00:00.000+08:00,ER,53618,88050,21730736,TM,TMSZ03
2018-01-02T00:00:00.000+08:00,ER,45002,67072,17958517,TM,TMSZ04
2018-01-02T00:00:00.000+08:00,ER,44653,64035,13017429,TM,TMSZ05
2018-01-02T00:00:00.000+08:00,NR,8510,12020,1720120,CC,CCSZ01
2018-01-02T00:00:00.000+08:00,NR,8439,14951,2647406,LK,LKSZ01
2018-01-02T00:00:00.000+08:00,NR,510,815,87757,MD,MDSZ01
2018-01-02T00:00:00.000+08:00,NR,2975,4668,528090,MD,MDSZ02
2018-01-02T00:00:00.000+08:00,NR,246,325,114948,MD,MDSZ03
2018-01-02T00:00:00.000+08:00,NR,5905,9596,2540619,SB,SBSZ01
2018-01-02T00:00:00.000+08:00,NR,6959,9226,2459947,SB,SBSZ02
2018-01-02T00:00:00.000+08:00,NR,21383,31460,8590794,SB,SBSZ03
2018-01-02T00:00:00.000+08:00,NR,31795,49950,13081743,SB,SBSZ04
2018-01-02T00:00:00.000+08:00,NR,6446,9767,2665279,SB,SBSZ05
2018-01-02T00:00:00.000+08:00,NR,5654,8600,1948450,SB,SBSZ06
2018-01-02T00:00:00.000+08:00,NR,9484,14692,3799457,SB,SBSZ07
2018-01-02T00:00:00.000+08:00,NR,23121,36894,7808673,SB,SBSZ08
2018-01-02T00:00:00.000+08:00,NR,32777,51898,10901412,SB,SBSZ09
2018-01-02T00:00:00.000+08:00,NR,26916,43397,9426217,SK,SKSZ01
2018-01-02T00:00:00.000+08:00,NR,1993,2944,473926,SK,SKSZ02
2018-01-02T00:00:00.000+08:00,NR,19479,33646,6867315,SK,SKSZ03
2018-01-02T00:00:00.000+08:00,NR,21246,37448,8170397,SK,SKSZ04
2018-01-02T00:00:00.000+08:00,NR,9956,16106,3651051,SK,SKSZ05
2018-01-02T00:00:00.000+08:00,NR,9474,15705,3973958,SM,SMSZ01
2018-01-02T00:00:00.000+08:00,NR,18164,20304,3089838,WD,WDSZ01
2018-01-02T00:00:00.000+08:00,NR,21310,29291,8552244,WD,WDSZ02
2018-01-02T00:00:00.000+08:00,NR,58061,87607,24213218,WD,WDSZ03
2018-01-02T00:00:00.000+08:00,NR,20523,32416,9992140,WD,WDSZ04
2018-01-02T00:00:00.000+08:00,NR,17913,25203,7427486,WD,WDSZ05
2018-01-02T00:00:00.000+08:00,NR,26290,34972,9988065,WD,WDSZ06
2018-01-02T00:00:00.000+08:00,NR,4034,4972,1316754,WD,WDSZ07
2018-01-02T00:00:00.000+08:00,NR,27375,39024,8610829,WD,WDSZ08
2018-01-02T00:00:00.000+08:00,NR,63615,83488,14303632,WD,WDSZ09
2018-01-02T00:00:00.000+08:00,NR,12583,14233,3558101,YS,YSSZ01
2018-01-02T00:00:00.000+08:00,NR,33410,47554,13962901,YS,YSSZ02
2018-01-02T00:00:00.000+08:00,NR,22305,33683,10265347,YS,YSSZ03
2018-01-02T00:00:00.000+08:00,NR,26371,37514,11357824,YS,YSSZ04
2018-01-02T00:00:00.000+08:00,NR,7682,11545,2846987,YS,YSSZ05
2018-01-02T00:00:00.000+08:00,NR,3340,5665,1393644,YS,YSSZ06
2018-01-02T00:00:00.000+08:00,NR,6094,10604,1565925,YS,YSSZ07
2018-01-02T00:00:00.000+08:00,NR,5916,8574,2115994,YS,YSSZ08
2018-01-02T00:00:00.000+08:00,NR,37614,52287,14878254,YS,YSSZ09
2018-01-02T00:00:00.000+08:00,NER,12586,14004,2126807,AM,AMSZ01
2018-01-02T00:00:00.000+08:00,NER,24866,36038,8250026,AM,AMSZ02
2018-01-02T00:00:00.000+08:00,NER,24339,39043,9125754,AM,AMSZ03
2018-01-02T00:00:00.000+08:00,NER,18808,24809,6262219,AM,AMSZ04
2018-01-02T00:00:00.000+08:00,NER,13048,18429,5344112,AM,AMSZ05
2018-01-02T00:00:00.000+08:00,NER,13559,19077,5779430,AM,AMSZ06
2018-01-02T00:00:00.000+08:00,NER,5531,7845,1998927,AM,AMSZ07
2018-01-02T00:00:00.000+08:00,NER,15020,23991,5900769,AM,AMSZ08
2018-01-02T00:00:00.000+08:00,NER,14614,20826,5325903,AM,AMSZ09
2018-01-02T00:00:00.000+08:00,NER,17892,25126,4928746,AM,AMSZ10
2018-01-02T00:00:00.000+08:00,NER,1268,1828,274595,AM,AMSZ11
2018-01-02T00:00:00.000+08:00,NER,13524,19251,3446396,AM,AMSZ12
2018-01-02T00:00:00.000+08:00,NER,9728,11665,2046520,HG,HGSZ01
2018-01-02T00:00:00.000+08:00,NER,18166,30993,6828709,HG,HGSZ02
2018-01-02T00:00:00.000+08:00,NER,14283,21416,5862179,HG,HGSZ03
2018-01-02T00:00:00.000+08:00,NER,28332,42548,12238111,HG,HGSZ04
2018-01-02T00:00:00.000+08:00,NER,28139,44782,10372154,HG,HGSZ05
2018-01-02T00:00:00.000+08:00,NER,6364,9634,2180487,HG,HGSZ06
2018-01-02T00:00:00.000+08:00,NER,43342,66124,15521202,HG,HGSZ07
2018-01-02T00:00:00.000+08:00,NER,34289,54791,12454097,HG,HGSZ08
2018-01-02T00:00:00.000+08:00,NER,4153,6161,826150,HG,HGSZ09
2018-01-02T00:00:00.000+08:00,NER,1827,2597,335810,HG,HGSZ10
2018-01-02T00:00:00.000+08:00,NER,3795,6870,961967,NE,NESZ01
2018-01-02T00:00:00.000+08:00,NER,13028,24107,4317125,PG,PGSZ01
2018-01-02T00:00:00.000+08:00,NER,11236,15804,3622469,PG,PGSZ02
2018-01-02T00:00:00.000+08:00,NER,23062,34599,9347526,PG,PGSZ03
2018-01-02T00:00:00.000+08:00,NER,25134,37341,12491141,PG,PGSZ04
2018-01-02T00:00:00.000+08:00,NER,16451,25076,7755999,PG,PGSZ05
2018-01-02T00:00:00.000+08:00,NER,65,66,8789,SE,SESZ01
2018-01-02T00:00:00.000+08:00,NER,23910,36226,10684571,SE,SESZ02
2018-01-02T00:00:00.000+08:00,NER,38873,58668,15735907,SE,SESZ03
2018-01-02T00:00:00.000+08:00,NER,24984,39317,10846175,SE,SESZ04
2018-01-02T00:00:00.000+08:00,NER,14014,20424,4681129,SE,SESZ05
2018-01-02T00:00:00.000+08:00,NER,26660,45791,10558323,SE,SESZ06
2018-01-02T00:00:00.000+08:00,NER,14031,24952,4678633,SG,SGSZ01
2018-01-02T00:00:00.000+08:00,NER,11918,16808,3637168,SG,SGSZ02
2018-01-02T00:00:00.000+08:00,NER,22749,32623,9044016,SG,SGSZ03
2018-01-02T00:00:00.000+08:00,NER,25608,43097,9327034,SG,SGSZ04
2018-01-02T00:00:00.000+08:00,NER,10761,17730,3739373,SG,SGSZ05
2018-01-02T00:00:00.000+08:00,NER,36986,53359,11064556,SG,SGSZ06
2018-01-02T00:00:00.000+08:00,NER,12213,18375,3392868,SG,SGSZ07
2018-01-02T00:00:00.000+08:00,NER,5771,10464,1661861,SL,SLSZ01
2018-01-02T00:00:00.000+08:00,NER,13422,26536,4720192,SL,SLSZ03
2018-01-02T00:00:00.000+08:00,NER,3474,5138,738870,SL,SLSZ04
2018-01-02T00:00:00.000+08:00,WR,12914,20693,3385155,BK,BKSZ01
2018-01-02T00:00:00.000+08:00,WR,20401,33084,7934604,BK,BKSZ02
2018-01-02T00:00:00.000+08:00,WR,365,506,45710,BK,BKSZ03
2018-01-02T00:00:00.000+08:00,WR,6271,9333,2481428,BK,BKSZ04
2018-01-02T00:00:00.000+08:00,WR,13835,22564,6108523,BK,BKSZ05
2018-01-02T00:00:00.000+08:00,WR,12586,19301,3792657,BK,BKSZ06
2018-01-02T00:00:00.000+08:00,WR,25267,37326,8165567,BK,BKSZ07
2018-01-02T00:00:00.000+08:00,WR,13801,20003,5076212,BK,BKSZ08
2018-01-02T00:00:00.000+08:00,WR,29994,46418,9833730,BK,BKSZ09
2018-01-02T00:00:00.000+08:00,WR,12463,18861,2781551,BL,BLSZ01
2018-01-02T00:00:00.000+08:00,WR,18396,30954,4972356,BL,BLSZ02
2018-01-02T00:00:00.000+08:00,WR,12087,18911,3430262,BL,BLSZ03
2018-01-02T00:00:00.000+08:00,WR,5492,8469,1557291,BL,BLSZ04
2018-01-02T00:00:00.000+08:00,WR,9362,14861,3270835,BP,BPSZ01
2018-01-02T00:00:00.000+08:00,WR,12606,17964,5521300,BP,BPSZ02
2018-01-02T00:00:00.000+08:00,WR,11773,16613,5105093,BP,BPSZ03
2018-01-02T00:00:00.000+08:00,WR,16366,24935,5616090,BP,BPSZ04
2018-01-02T00:00:00.000+08:00,WR,21229,34515,6592555,BP,BPSZ05
2018-01-02T00:00:00.000+08:00,WR,4381,7802,1414010,BP,BPSZ06
2018-01-02T00:00:00.000+08:00,WR,2188,3209,684703,BP,BPSZ07
2018-01-02T00:00:00.000+08:00,WR,14070,20674,5174637,CK,CKSZ01
2018-01-02T00:00:00.000+08:00,WR,13041,19337,5789443,CK,CKSZ02
2018-01-02T00:00:00.000+08:00,WR,20674,27331,7043408,CK,CKSZ03
2018-01-02T00:00:00.000+08:00,WR,13563,21303,5882795,CK,CKSZ04
2018-01-02T00:00:00.000+08:00,WR,22036,33155,8687195,CK,CKSZ05
2018-01-02T00:00:00.000+08:00,WR,23377,36160,9008445,CK,CKSZ06
2018-01-02T00:00:00.000+08:00,WR,18756,31936,5870744,CL,CLSZ01
2018-01-02T00:00:00.000+08:00,WR,6219,10328,2306014,CL,CLSZ02
2018-01-02T00:00:00.000+08:00,WR,4165,6219,1384273,CL,CLSZ03
2018-01-02T00:00:00.000+08:00,WR,23697,34364,8350261,CL,CLSZ04
2018-01-02T00:00:00.000+08:00,WR,2704,4475,1154090,CL,CLSZ05
2018-01-02T00:00:00.000+08:00,WR,21562,31109,6177844,CL,CLSZ06
2018-01-02T00:00:00.000+08:00,WR,13603,20033,3802364,CL,CLSZ07
2018-01-02T00:00:00.000+08:00,WR,20187,30101,6213273,CL,CLSZ08
2018-01-02T00:00:00.000+08:00,WR,8384,12712,2547709,CL,CLSZ09
2018-01-02T00:00:00.000+08:00,WR,16123,25219,5149737,JE,JESZ01
2018-01-02T00:00:00.000+08:00,WR,18604,27734,6578345,JE,JESZ02
2018-01-02T00:00:00.000+08:00,WR,16204,20697,4864512,JE,JESZ03
2018-01-02T00:00:00.000+08:00,WR,14862,21091,3510794,JE,JESZ04
2018-01-02T00:00:00.000+08:00,WR,32357,36515,6268202,JE,JESZ05
2018-01-02T00:00:00.000+08:00,WR,11210,15902,3122920,JE,JESZ06
2018-01-02T00:00:00.000+08:00,WR,33170,59567,12562212,JE,JESZ07
2018-01-02T00:00:00.000+08:00,WR,17267,27734,5388493,JE,JESZ08
2018-01-02T00:00:00.000+08:00,WR,5090,8195,1331065,JE,JESZ09
2018-01-02T00:00:00.000+08:00,WR,20054,34147,5511229,JE,JESZ10
2018-01-02T00:00:00.000+08:00,WR,10171,14847,3626187,JW,JWSZ01
2018-01-02T00:00:00.000+08:00,WR,24813,36554,8499403,JW,JWSZ02
2018-01-02T00:00:00.000+08:00,WR,36584,54552,14957562,JW,JWSZ03
2018-01-02T00:00:00.000+08:00,WR,36250,60423,12431248,JW,JWSZ04
2018-01-02T00:00:00.000+08:00,WR,8790,13010,2385198,JW,JWSZ05
2018-01-02T00:00:00.000+08:00,WR,39092,64615,12255882,JW,JWSZ06
2018-01-02T00:00:00.000+08:00,WR,1485,2196,418085,JW,JWSZ07
2018-01-02T00:00:00.000+08:00,WR,43926,64689,18849351,JW,JWSZ08
2018-01-02T00:00:00.000+08:00,WR,59852,90177,20455374,JW,JWSZ09
2018-01-02T00:00:00.000+08:00,WR,23796,36545,7364603,PN,PNSZ01
2018-01-02T00:00:00.000+08:00,WR,16498,24505,6214417,PN,PNSZ02
2018-01-02T00:00:00.000+08:00,WR,12953,20961,3307774,PN,PNSZ03
2018-01-02T00:00:00.000+08:00,WR,8941,15171,2693070,PN,PNSZ04
2018-01-02T00:00:00.000+08:00,WR,17281,32763,5943464,PN,PNSZ05
2018-01-02T00:00:00.000+08:00,WR,1517,2826,316900,TH,THSZ01
2018-01-02T00:00:00.000+08:00,WR,135,155,39937,TS,TSSZ01
2018-01-02T00:00:00.000+08:00,WR,32080,45284,9399442,TS,TSSZ02
2018-01-02T00:00:00.000+08:00,WR,21643,31344,8213138,TS,TSSZ03
2018-01-02T00:00:00.000+08:00,WR,19854,31636,7305962,TS,TSSZ04
2018-01-02T00:00:00.000+08:00,WR,36410,64113,14819243,TS,TSSZ05
2018-01-02T00:00:00.000+08:00,WR,43555,85671,21758557,TS,TSSZ06
2018-01-02T00:00:00.000+08:00,WR,42771,81219,18246526,WC,WCSZ01
2018-01-02T00:00:00.000+08:00,WR,41503,81165,12887458,WI,WISZ01
2018-01-02T00:00:00.000+08:00,WR,462,902,120665,WI,WISZ02
2018-01-03T00:00:00.000+08:00,CR,44981,59211,10840394,BM,BMSZ01
2018-01-03T00:00:00.000+08:00,CR,12058,15395,3741144,BM,BMSZ02
2018-01-03T00:00:00.000+08:00,CR,7829,9739,2187355,BM,BMSZ03
2018-01-03T00:00:00.000+08:00,CR,11125,14048,3877553,BM,BMSZ04
2018-01-03T00:00:00.000+08:00,CR,19089,21975,5427979,BM,BMSZ05
2018-01-03T00:00:00.000+08:00,CR,4041,5281,1257885,BM,BMSZ06
2018-01-03T00:00:00.000+08:00,CR,28574,38611,9914950,BM,BMSZ07
2018-01-03T00:00:00.000+08:00,CR,11413,15634,4101387,BM,BMSZ08
2018-01-03T00:00:00.000+08:00,CR,24489,33975,7900116,BM,BMSZ09
2018-01-03T00:00:00.000+08:00,CR,16269,20407,4249704,BM,BMSZ10
2018-01-03T00:00:00.000+08:00,CR,7339,9330,2411174,BM,BMSZ11
2018-01-03T00:00:00.000+08:00,CR,3806,4658,1234704,BM,BMSZ12
2018-01-03T00:00:00.000+08:00,CR,15067,21659,5594973,BM,BMSZ13
2018-01-03T00:00:00.000+08:00,CR,8100,10322,2714076,BM,BMSZ14
2018-01-03T00:00:00.000+08:00,CR,8159,10997,3157254,BM,BMSZ15
2018-01-03T00:00:00.000+08:00,CR,27840,41666,7584977,BM,BMSZ16
2018-01-03T00:00:00.000+08:00,CR,13021,21965,3093520,BM,BMSZ17
2018-01-03T00:00:00.000+08:00,CR,36739,56842,14276928,BS,BSSZ01
2018-01-03T00:00:00.000+08:00,CR,18449,28683,6613125,BS,BSSZ02
2018-01-03T00:00:00.000+08:00,CR,39006,54879,10039206,BS,BSSZ03
2018-01-03T00:00:00.000+08:00,CR,31294,49040,11804331,BT,BTSZ01
2018-01-03T00:00:00.000+08:00,CR,9523,14418,2910625,BT,BTSZ02
2018-01-03T00:00:00.000+08:00,CR,10490,16463,4287753,BT,BTSZ03
2018-01-03T00:00:00.000+08:00,CR,9071,15367,3661626,BT,BTSZ04
2018-01-03T00:00:00.000+08:00,CR,11601,19331,3628044,BT,BTSZ05
2018-01-03T00:00:00.000+08:00,CR,18619,35589,6281264,BT,BTSZ06
2018-01-03T00:00:00.000+08:00,CR,12660,18749,4745953,BT,BTSZ07
2018-01-03T00:00:00.000+08:00,CR,7757,13059,2279490,BT,BTSZ08
2018-01-03T00:00:00.000+08:00,CR,32685,37892,7753902,DT,DTSZ01
2018-01-03T00:00:00.000+08:00,CR,49796,58682,12111373,DT,DTSZ02
2018-01-03T00:00:00.000+08:00,CR,38113,50413,10551535,DT,DTSZ03
2018-01-03T00:00:00.000+08:00,CR,5706,5678,1661734,DT,DTSZ04
2018-01-03T00:00:00.000+08:00,CR,32679,36585,11537060,DT,DTSZ05
2018-01-03T00:00:00.000+08:00,CR,9681,10924,2497574,DT,DTSZ06
2018-01-03T00:00:00.000+08:00,CR,6118,6595,1630657,DT,DTSZ07
2018-01-03T00:00:00.000+08:00,CR,32813,39990,9974305,DT,DTSZ08
2018-01-03T00:00:00.000+08:00,CR,18519,21620,5940494,DT,DTSZ09
